Precio,Ubicacion,Titulo,Atributos,Link,Descripcion_Larga,Precio_Num,m2,Ambientes,Dormitorios,Baños,Tiene_Cochera,Tiene_Balcon,Tiene_Terraza,Tiene_Lavadero,Smart_Amenities,Smart_Seguridad,Smart_Luminoso,A_Refaccionar,Precio_m2,Barrio
154.5,"Avenida Monroe 2600, Belgrano C, Capital Federal",Monroe 2671 Piso 2 Departamento B,,https://departamento.mercadolibre.com.ar/MLA-3164325020-monroe-2671-piso-2-departamento-b-_JM#polycard_client=search-desktop&search_layout=grid&position=21&type=item&float_highlight=recent_publication&tracking_id=1dac2510-416d-4409-8829-16f13af5de9c&price_drop=not_apply,,1545,,,,1,0,0,0,0.0,0,0.0,0.0,0,,Belgrano C
155.0,"Avenida Luis María Campos 0, Las Cañitas, Capital Federal",Departamento 2 Ambientes Cañitas Piso 11 Al Frente,,https://departamento.mercadolibre.com.ar/MLA-3175116008-departamento-2-ambientes-canitas-piso-11-al-frente-_JM#polycard_client=search-desktop&search_layout=grid&position=22&type=item&float_highlight=recent_publication&tracking_id=1dac2510-416d-4409-8829-16f13af5de9c&price_drop=not_apply,,155000,,,,1,0,0,0,0.0,0,0.0,0.0,0,,Las Cañitas
269.0,"Charlone 1400, Villa Ortúzar, Capital Federal",Venta Departamento 3 Ambientes Estrenar Amenities,,https://departamento.mercadolibre.com.ar/MLA-3147996578-venta-departamento-3-ambientes-estrenar-amenities-_JM#polycard_client=search-desktop&search_layout=grid&position=23&type=item&float_highlight=recent_publication&tracking_id=1dac2510-416d-4409-8829-16f13af5de9c&price_drop=not_apply,,269000,,,,1,0,0,0,0.0,0,0.0,0.0,0,,Villa Ortúzar
69.0,"Ciudad De La Paz 2300, Belgrano, Capital Federal",Venta Monoambiente Belgrano Apto Credito,,https://departamento.mercadolibre.com.ar/MLA-3165634494-venta-monoambiente-belgrano-apto-credito-_JM#polycard_client=search-desktop&search_layout=grid&position=24&type=item&float_highlight=recent_publication&tracking_id=1dac2510-416d-4409-8829-16f13af5de9c&price_drop=not_apply,,69000,,,,1,0,0,0,0.0,0,0.0,0.0,0,,Belgrano
205.0,"Monoambiente Venta 54 M2 Torre IQ Callao, Recoleta, Capital Federal, Recoleta, Capital Federal","Monoambiente Venta 54 M2 Torre Iq Callao, Recoleta, Capital Federal",,https://departamento.mercadolibre.com.ar/MLA-1742507811-monoambiente-venta-54-m2-torre-iq-callao-recoleta-capital-federal-_JM#polycard_client=search-desktop&search_layout=grid&position=25&type=item&float_highlight=recent_publication&tracking_id=1dac2510-416d-4409-8829-16f13af5de9c&price_drop=not_apply,,205000,,,,1,0,0,0,0.0,0,0.0,0.0,0,,Recoleta
130.0,"Uriarte 2400, Palermo, Capital Federal",Departamento En Venta En Palermo,,https://departamento.mercadolibre.com.ar/MLA-1739158173-departamento-en-venta-en-palermo-_JM#polycard_client=search-desktop&search_layout=grid&position=26&type=item&float_highlight=recent_publication&tracking_id=1dac2510-416d-4409-8829-16f13af5de9c&price_drop=not_apply,,130000,,,,1,0,0,0,0.0,0,0.0,0.0,0,,Palermo
68.0,"Valentín Gómez 2700, Balvanera, Capital Federal",Venta 2amb Con Balcon Valentin Gomez Balvanera,,https://departamento.mercadolibre.com.ar/MLA-1741409513-venta-2amb-con-balcon-valentin-gomez-balvanera-_JM#polycard_client=search-desktop&search_layout=grid&position=27&type=item&float_highlight=recent_publication&tracking_id=1dac2510-416d-4409-8829-16f13af5de9c&price_drop=not_apply,,68000,,,,1,0,0,0,0.0,0,0.0,0.0,0,,Balvanera
149.0,"Triunvirato Y Congreso, Villa Urquiza, Capital Federal",Departamento - Villa Urquiza,,https://departamento.mercadolibre.com.ar/MLA-3161645524-departamento-villa-urquiza-_JM#polycard_client=search-desktop&search_layout=grid&position=28&type=item&float_highlight=recent_publication&tracking_id=1dac2510-416d-4409-8829-16f13af5de9c&price_drop=not_apply,,149000,,,,1,0,0,0,0.0,0,0.0,0.0,0,,Villa Urquiza
115.0,"Billinghurst 1400, Recoleta, Capital Federal",Venta Depto 2 Ambientes Con Balcon Recoleta,,https://departamento.mercadolibre.com.ar/MLA-3170162580-venta-depto-2-ambientes-con-balcon-recoleta-_JM#polycard_client=search-desktop&search_layout=grid&position=29&type=item&float_highlight=recent_publication&tracking_id=1dac2510-416d-4409-8829-16f13af5de9c&price_drop=not_apply,,115000,,,,1,0,0,0,0.0,0,0.0,0.0,0,,Recoleta
109.0,"Calderon De La Barca 3035, Villa Devoto, Capital Federal",Inversión En Pozo / Villa Devoto / 2 Ambientes A Estrenar,,https://departamento.mercadolibre.com.ar/MLA-1735140731-inversion-en-pozo-villa-devoto-2-ambientes-a-estrenar-_JM#polycard_client=search-desktop&search_layout=grid&position=30&type=item&float_highlight=recent_publication&tracking_id=1dac2510-416d-4409-8829-16f13af5de9c&price_drop=not_apply,,109000,,,,1,0,0,0,0.0,0,0.0,0.0,0,,Villa Devoto
175.0,"Guatemala 4800, Palermo Soho, Capital Federal",Venta Departamento 2 Amb. Con Balcon Y Amenities,,https://departamento.mercadolibre.com.ar/MLA-3165180148-venta-departamento-2-amb-con-balcon-y-amenities-_JM#polycard_client=search-desktop&search_layout=grid&position=31&type=item&float_highlight=recent_publication&tracking_id=1dac2510-416d-4409-8829-16f13af5de9c&price_drop=not_apply,,175000,,,,1,0,0,0,0.0,0,0.0,0.0,0,,Palermo Soho
170.0,"Guatemala 4800, Palermo, Capital Federal",2 Ambientes A Estrenar Con Amenities En Palermo,,https://departamento.mercadolibre.com.ar/MLA-3168800440-2-ambientes-a-estrenar-con-amenities-en-palermo-_JM#polycard_client=search-desktop&search_layout=grid&position=32&type=item&float_highlight=recent_publication&tracking_id=1dac2510-416d-4409-8829-16f13af5de9c&price_drop=not_apply,,170000,,,,1,0,0,0,0.0,0,0.0,0.0,0,,Palermo
45.0,"Garay Al 1200, Monserrat, Capital Federal",Venta Departamento 2 Ambientes En Monserrat Oportunidad,,https://departamento.mercadolibre.com.ar/MLA-2269556602-venta-departamento-2-ambientes-en-monserrat-oportunidad-_JM#polycard_client=search-desktop&search_layout=grid&position=33&type=item&tracking_id=1dac2510-416d-4409-8829-16f13af5de9c&price_drop=not_apply,,45000,,,,1,0,0,0,0.0,0,0.0,0.0,0,,Monserrat
190.0,"Juncal 2200, Recoleta, Capital Federal",Departamento . Tres Ambientes . Recoleta.,,https://departamento.mercadolibre.com.ar/MLA-2797482506-departamento-tres-ambientes-recoleta-_JM#polycard_client=search-desktop&search_layout=grid&position=34&type=item&float_highlight=not_apply&tracking_id=1dac2510-416d-4409-8829-16f13af5de9c&price_drop=not_apply,,190000,,,,1,0,0,0,0.0,0,0.0,0.0,0,,Recoleta
76.0,"Avenida Belgrano Al 3300, Almagro, Capital Federal",3amb · 55m² · Lateral M/lum! 2 Entrep! Altillo! Pinotea! Placard Aa! Impecable!,,https://departamento.mercadolibre.com.ar/MLA-2439496400-3amb-55m-lateral-mlum-2-entrep-altillo-pinotea-placard-aa-impecable-_JM#polycard_client=search-desktop&search_layout=grid&position=35&type=item&tracking_id=1dac2510-416d-4409-8829-16f13af5de9c&price_drop=not_apply,,76000,,,,1,0,0,0,0.0,0,0.0,0.0,0,,Almagro
109.0,"Cramer 381, Colegiales, Capital Federal",Departamento 3 Ambientes Colegiales Lavadero,,https://departamento.mercadolibre.com.ar/MLA-1604370549-departamento-3-ambientes-colegiales-lavadero-_JM#polycard_client=search-desktop&search_layout=grid&position=36&type=item&tracking_id=1dac2510-416d-4409-8829-16f13af5de9c&price_drop=not_apply,,109000,,,,1,0,0,0,0.0,0,0.0,0.0,0,,Colegiales
139.0,"Charcas 2900, Palermo, Capital Federal","Venta Departamento, 3 Ambientes Planta Baja Patio Tipo Ph, Toilette - Palermo",,https://departamento.mercadolibre.com.ar/MLA-2197874416-venta-departamento-3-ambientes-planta-baja-patio-tipo-ph-toilette-palermo-_JM#polycard_client=search-desktop&search_layout=grid&position=37&type=item&float_highlight=not_apply&tracking_id=1dac2510-416d-4409-8829-16f13af5de9c&price_drop=not_apply,,139000,,,,1,0,0,0,0.0,0,0.0,0.0,0,,Palermo
75.0,"Emilio Mitre Al 1700, Parque Chacabuco, Capital Federal",Venta Departamento 3 Ambientes Con Balcón Parque Chacabuco,,https://departamento.mercadolibre.com.ar/MLA-1573509243-venta-departamento-3-ambientes-con-balcon-parque-chacabuco-_JM#polycard_client=search-desktop&search_layout=grid&position=38&type=item&tracking_id=1dac2510-416d-4409-8829-16f13af5de9c&price_drop=not_apply,,75000,,,,1,0,0,0,0.0,0,0.0,0.0,0,,Parque Chacabuco
58.5,"Yerbal Al 1800, Caballito, Capital Federal",Venta Monoambiente Con Balcón En Flores,,https://departamento.mercadolibre.com.ar/MLA-2583780978-venta-monoambiente-con-balcon-en-flores-_JM#polycard_client=search-desktop&search_layout=grid&position=39&type=item&tracking_id=1dac2510-416d-4409-8829-16f13af5de9c&price_drop=not_apply,,585000,,,,1,0,0,0,0.0,0,0.0,0.0,0,,Caballito
229.0,"Peña 2200, Recoleta, Capital Federal",Depto. 4 Ambientes Reciclado En Recoleta,,https://departamento.mercadolibre.com.ar/MLA-2305644640-depto-4-ambientes-reciclado-en-recoleta-_JM#polycard_client=search-desktop&search_layout=grid&position=40&type=item&tracking_id=1dac2510-416d-4409-8829-16f13af5de9c&price_drop=not_apply,,229000,,,,1,0,0,0,0.0,0,0.0,0.0,0,,Recoleta
135.0,"Olleros Al 3200, Colegiales, Capital Federal",Dúplex Con Balcón Terraza 1 Dormitorio Baño Completo Bajas Expensas Colegiales,,https://departamento.mercadolibre.com.ar/MLA-1527400215-duplex-con-balcon-terraza-1-dormitorio-bano-completo-bajas-expensas-colegiales-_JM#polycard_client=search-desktop&search_layout=grid&position=41&type=item&float_highlight=not_apply&tracking_id=1dac2510-416d-4409-8829-16f13af5de9c&price_drop=not_apply,,135000,,,,1,0,0,0,0.0,0,0.0,0.0,0,,Colegiales
250.0,"J. F. Seguí 4400, Palermo, Capital Federal","Departamento En Venta En Palermo, Capital Federal, Buenos Aires",,https://departamento.mercadolibre.com.ar/MLA-1620507823-departamento-en-venta-en-palermo-capital-federal-buenos-aires-_JM#polycard_client=search-desktop&search_layout=grid&position=42&type=item&tracking_id=1dac2510-416d-4409-8829-16f13af5de9c&price_drop=not_apply,,250000,,,,1,0,0,0,0.0,0,0.0,0.0,0,,Palermo
279.0,"Charlone Al 1600, Villa Ortúzar, Capital Federal",Depto 4 Ambientes En Villa Ortuzar | Patio Arbolado Con Parrilla | Cochera | Cerca Del Subte B,,https://departamento.mercadolibre.com.ar/MLA-1699568019-depto-4-ambientes-en-villa-ortuzar-patio-arbolado-con-parrilla-cochera-cerca-del-subte-b-_JM#polycard_client=search-desktop&search_layout=grid&position=43&type=item&float_highlight=not_apply&tracking_id=1dac2510-416d-4409-8829-16f13af5de9c&price_drop=not_apply,,279000,,,,1,0,0,0,0.0,0,0.0,0.0,0,,Villa Ortúzar
162.0,"Humboldt 1500, Palermo, Capital Federal",Dúplex En Venta - Doble Balcón - Pileta,,https://departamento.mercadolibre.com.ar/MLA-1671478583-duplex-en-venta-doble-balcon-pileta-_JM#polycard_client=search-desktop&search_layout=grid&position=44&type=item&tracking_id=1dac2510-416d-4409-8829-16f13af5de9c&price_drop=not_apply,,162000,,,,1,0,0,0,0.0,0,0.0,0.0,0,,Palermo
89.0,"Avenida Juan De Garay Al 4200, Boedo, Capital Federal",Venta Departamento 3 Ambientes Pb De 43m² 12m² Patio En Boedo Bajas Expensas Cocina Y Baño Nuevos,,https://departamento.mercadolibre.com.ar/MLA-1599103289-venta-departamento-3-ambientes-pb-de-43m-12m-patio-en-boedo-bajas-expensas-cocina-y-bano-nuevos-_JM#polycard_client=search-desktop&search_layout=grid&position=45&type=item&tracking_id=1dac2510-416d-4409-8829-16f13af5de9c&price_drop=not_apply,,89000,,,,1,0,0,0,0.0,0,0.0,0.0,0,,Boedo
194.5,"Billinghurst 1688, Recoleta, Capital Federal",Departamento - Recoleta - 4 Ambientes - Dependencia - A Refaccionar,,https://departamento.mercadolibre.com.ar/MLA-2758855632-departamento-recoleta-4-ambientes-dependencia-a-refaccionar-_JM#polycard_client=search-desktop&search_layout=grid&position=46&type=item&tracking_id=1dac2510-416d-4409-8829-16f13af5de9c&price_drop=not_apply,,1945,,,,1,0,0,0,0.0,0,0.0,0.0,0,,Recoleta
63.0,"MEXICO Al 1480. Entre San Jose Y Pte Luis Saenz PeÑa, Monserrat, Capital Federal","82 M², 4 Dormitorios Y Beneficios Únicos En Edificio Histórico. Sin Abl, Expensas Razonables Y A Pasos De Universidades, Subte Y 9 De Julio.",,https://departamento.mercadolibre.com.ar/MLA-2235443378-82-m-4-dormitorios-y-beneficios-unicos-en-edificio-historico-sin-abl-expensas-razonables-y-a-pasos-de-universidades-subte-y-9-de-julio-_JM#polycard_client=search-desktop&search_layout=grid&position=47&type=item&tracking_id=1dac2510-416d-4409-8829-16f13af5de9c&price_drop=not_apply,,63000,,,,1,0,0,0,0.0,0,0.0,0.0,0,,Monserrat
310.0,"Pumacahua Al 300, Flores, Capital Federal",Venta Departamento De 3 Ambientes Con Terraza Propia En Piso Alto Con Amenities,,https://departamento.mercadolibre.com.ar/MLA-1535074619-venta-departamento-de-3-ambientes-con-terraza-propia-en-piso-alto-con-amenities-_JM#polycard_client=search-desktop&search_layout=grid&position=48&type=item&tracking_id=1dac2510-416d-4409-8829-16f13af5de9c&price_drop=not_apply,,310000,,,,1,0,0,0,0.0,0,0.0,0.0,0,,Flores
250.000,"Valle 600, Caballito, Capital Federal",Venta Semipiso 3 Ambientes Con Cochera En Caballito,,https://departamento.mercadolibre.com.ar/MLA-2819106324-venta-semipiso-3-ambientes-con-cochera-en-caballito-_JM#polycard_client=search-desktop&search_layout=grid&position=1&type=item&float_highlight=not_apply&tracking_id=ff9cbda9-7134-4806-809e-02d1ca465fd9&price_drop=not_apply,,250000,,,,1,0,0,0,0.0,0,0.0,0.0,0,,Caballito
145.000,"Paraguay 2600, Recoleta, Capital Federal","Venta Depto 3 Amb Y Dependencia, Recoleta, Gran Oportunidad, Vista, Luz Y Balcón.",,https://departamento.mercadolibre.com.ar/MLA-1581368469-venta-depto-3-amb-y-dependencia-recoleta-gran-oportunidad-vista-luz-y-balcon-_JM#polycard_client=search-desktop&search_layout=grid&position=2&type=item&tracking_id=ff9cbda9-7134-4806-809e-02d1ca465fd9&price_drop=not_apply,,145000,,,,1,0,0,0,0.0,0,0.0,0.0,0,,Recoleta
69.000,"Ricardo Gutierrez Al 3200, 2°, Villa Del Parque, Capital Federal",Bajo De Precio Venta Departamento 2 Ambientes Con Patio,,https://departamento.mercadolibre.com.ar/MLA-1691632481-bajo-de-precio-venta-departamento-2-ambientes-con-patio-_JM#polycard_client=search-desktop&search_layout=grid&position=3&type=item&float_highlight=not_apply&tracking_id=ff9cbda9-7134-4806-809e-02d1ca465fd9&price_drop=not_apply,,69000,,,,1,0,0,0,0.0,0,0.0,0.0,0,,Villa Del Parque
110.000,"Rosario Al 700, Caballito, Capital Federal",Venta Departamento 3 Ambientes Al Frente Balcón Reciclado Caballito,,https://departamento.mercadolibre.com.ar/MLA-2624993576-venta-departamento-3-ambientes-al-frente-balcon-reciclado-caballito-_JM#polycard_client=search-desktop&search_layout=grid&position=4&type=item&float_highlight=not_apply&tracking_id=ff9cbda9-7134-4806-809e-02d1ca465fd9&price_drop=not_apply,,110000,,,,1,0,0,0,0.0,0,0.0,0.0,0,,Caballito
258.000,"Cabello 3600, Palermo Chico, Capital Federal",Venta Departamento 3 Ambientes + Patio. Palermo Chico,,https://departamento.mercadolibre.com.ar/MLA-2900825862-venta-departamento-3-ambientes-patio-palermo-chico-_JM#polycard_client=search-desktop&search_layout=grid&position=5&type=item&tracking_id=ff9cbda9-7134-4806-809e-02d1ca465fd9&price_drop=not_apply,,258000,,,,1,0,0,0,0.0,0,0.0,0.0,0,,Palermo Chico
350.000,"Moldes Al 2300, Belgrano, Capital Federal",Departamento En Venta En Belgrano 5 Amb Con Balcón Terraza,,https://departamento.mercadolibre.com.ar/MLA-1517713465-departamento-en-venta-en-belgrano-5-amb-con-balcon-terraza-_JM#polycard_client=search-desktop&search_layout=grid&position=6&type=item&float_highlight=not_apply&tracking_id=ff9cbda9-7134-4806-809e-02d1ca465fd9&price_drop=not_apply,,350000,,,,1,0,0,0,0.0,0,0.0,0.0,0,,Belgrano
150.000,"Arenales Al 2500, Recoleta, Capital Federal",Departamento 3 Ambientes Semipiso Vista Luminoso Al Frente En Recoleta,,https://departamento.mercadolibre.com.ar/MLA-1553131427-departamento-3-ambientes-semipiso-vista-luminoso-al-frente-en-recoleta-_JM#polycard_client=search-desktop&search_layout=grid&position=7&type=item&float_highlight=not_apply&tracking_id=ff9cbda9-7134-4806-809e-02d1ca465fd9&price_drop=not_apply,,150000,,,,1,0,0,0,0.0,0,0.0,0.0,0,,Recoleta
112.000,"Godoy Cruz Al 1300, Palermo, Capital Federal",Departamento En Venta En Palermo 2 Ambientes Con Balcón,,https://departamento.mercadolibre.com.ar/MLA-1514518191-departamento-en-venta-en-palermo-2-ambientes-con-balcon-_JM#polycard_client=search-desktop&search_layout=grid&position=8&type=item&tracking_id=ff9cbda9-7134-4806-809e-02d1ca465fd9&price_drop=not_apply,,112000,,,,1,0,0,0,0.0,0,0.0,0.0,0,,Palermo
260.000,"Caracas Al 4600, Villa Pueyrredón, Capital Federal",Venta Departamento 4 Ambientes En Duplex Con Cochera Y Quincho!,,https://departamento.mercadolibre.com.ar/MLA-1669152937-venta-departamento-4-ambientes-en-duplex-con-cochera-y-quincho-_JM#polycard_client=search-desktop&search_layout=grid&position=9&type=item&tracking_id=ff9cbda9-7134-4806-809e-02d1ca465fd9&price_drop=not_apply,,260000,,,,1,0,0,0,0.0,0,0.0,0.0,0,,Villa Pueyrredón
49.000,"Pergamino 80, Floresta, Capital Federal",Venta Departamento 2 Ambientes Apto Crédito Floresta,,https://departamento.mercadolibre.com.ar/MLA-1527263305-venta-departamento-2-ambientes-apto-credito-floresta-_JM#polycard_client=search-desktop&search_layout=grid&position=10&type=item&tracking_id=ff9cbda9-7134-4806-809e-02d1ca465fd9&price_drop=not_apply,,49000,,,,1,0,0,0,0.0,0,0.0,0.0,0,,Floresta
70.000,"Av. Rivadavia Al 5500, Caballito, Capital Federal",Departamento En Venta De 2 Ambientes Con Cochera En Caballito,,https://departamento.mercadolibre.com.ar/MLA-2206075684-departamento-en-venta-de-2-ambientes-con-cochera-en-caballito-_JM#polycard_client=search-desktop&search_layout=grid&position=11&type=item&tracking_id=ff9cbda9-7134-4806-809e-02d1ca465fd9&price_drop=not_apply,,70000,,,,1,0,0,0,0.0,0,0.0,0.0,0,,Caballito
50.500,"Av. Paseo Colon 1100, San Telmo, Capital Federal",Depto. 2 Ambientes C/patio - Ubicación - Ideal Iversión!,,https://departamento.mercadolibre.com.ar/MLA-2686403946-depto-2-ambientes-cpatio-ubicacion-ideal-iversion-_JM#polycard_client=search-desktop&search_layout=grid&position=12&type=item&tracking_id=ff9cbda9-7134-4806-809e-02d1ca465fd9&price_drop=not_apply,,50500,,,,1,0,0,0,0.0,0,0.0,0.0,0,,San Telmo
50.000,"Avenida Independencia Al 2000, San Cristóbal, Capital Federal",Venta Departamento 2 Ambientes 30m² En Balvanera San Cristóbal Lateral Pisos Parquet Apto Crédito,,https://departamento.mercadolibre.com.ar/MLA-2397754452-venta-departamento-2-ambientes-30m-en-balvanera-san-cristobal-lateral-pisos-parquet-apto-credito-_JM#polycard_client=search-desktop&search_layout=grid&position=13&type=item&tracking_id=ff9cbda9-7134-4806-809e-02d1ca465fd9&price_drop=not_apply,,50000,,,,1,0,0,0,0.0,0,0.0,0.0,0,,San Cristóbal
46.000,"Pola Al 400 C/financiacion, Villa Luro, Capital Federal",Departamento En Venta 1 Ambiente,,https://departamento.mercadolibre.com.ar/MLA-1602137417-departamento-en-venta-1-ambiente-_JM#polycard_client=search-desktop&search_layout=grid&position=14&type=item&tracking_id=ff9cbda9-7134-4806-809e-02d1ca465fd9&price_drop=not_apply,,46000,,,,1,0,0,0,0.0,0,0.0,0.0,0,,Villa Luro
140.000,"Depto Venta 3 Amb Con Baulera Villa Urquiza, Villa Urquiza, Capital Federal",Depto Venta 3 Amb Con Baulera Villa Urquiza,,https://departamento.mercadolibre.com.ar/MLA-1609505467-depto-venta-3-amb-con-baulera-villa-urquiza-_JM#polycard_client=search-desktop&search_layout=grid&position=15&type=item&tracking_id=ff9cbda9-7134-4806-809e-02d1ca465fd9&price_drop=not_apply,,140000,,,,1,0,0,0,0.0,0,0.0,0.0,0,,Villa Urquiza
